Unnamed: 0,InvoiceNo,date,sales
19235,537850,2018-08-12,16.5
19236,537850,2018-08-12,16.5
19237,537850,2018-08-12,8.5
19238,537850,2018-08-12,8.5
19239,537850,2018-08-12,8.5
19240,537850,2018-08-12,8.5
19241,537850,2018-08-12,7.56
19242,537850,2018-08-12,23.4
19243,537850,2018-08-12,7.5
19244,537850,2018-08-12,10.2
19245,537850,2018-08-12,10.2
19246,537850,2018-08-12,7.8
19247,537850,2018-08-12,10.08
19248,537850,2018-08-12,10.2
19249,537850,2018-08-12,10.2
19250,537850,2018-08-12,10.2
19251,537850,2018-08-12,17.0
19252,537850,2018-08-12,15.0
19253,537850,2018-08-12,15.0
19254,537850,2018-08-12,15.0
19255,537851,2018-08-12,30.6
19256,537851,2018-08-12,17.4
19257,537851,2018-08-12,90.0
19258,537851,2018-08-12,90.0
19259,537851,2018-08-12,90.0
19260,537851,2018-08-12,15.0
19261,537851,2018-08-12,23.4
19262,537852,2018-08-12,67.5
19263,537852,2018-08-12,21.0
19264,537852,2018-08-12,30.6
19265,537852,2018-08-12,15.0
19266,537852,2018-08-12,15.0
19267,537852,2018-08-12,15.0
19268,537852,2018-08-12,15.0
19269,537852,2018-08-12,15.0
19270,537852,2018-08-12,59.4
19271,537852,2018-08-12,25.2
19272,537852,2018-08-12,101.4
19273,537852,2018-08-12,50.4
19274,537852,2018-08-12,61.2
19275,537852,2018-08-12,30.0
19276,537852,2018-08-12,31.2
19277,537852,2018-08-12,1.45
19278,537852,2018-08-12,30.0
19279,537852,2018-08-12,30.0
19280,537852,2018-08-12,30.0
19281,537852,2018-08-12,21.0
19282,537852,2018-08-12,2.95
19283,537852,2018-08-12,19.8
19284,537852,2018-08-12,19.8
19285,537852,2018-08-12,59.4
19286,537852,2018-08-12,23.1
19287,537852,2018-08-12,29.75
19288,537852,2018-08-12,29.75
19289,537852,2018-08-12,39.6
19290,537852,2018-08-12,70.8
19291,537852,2018-08-12,50.4
19292,537852,2018-08-12,21.45
19293,537852,2018-08-12,26.25
19294,537852,2018-08-12,11.25
19295,537852,2018-08-12,37.95
19296,537852,2018-08-12,23.25
19297,537852,2018-08-12,19.8
19298,537852,2018-08-12,34.65
19299,537852,2018-08-12,9.9
19300,537852,2018-08-12,1.25
19301,537852,2018-08-12,2.5
19302,537852,2018-08-12,5.0
19303,537852,2018-08-12,3.75
19304,537852,2018-08-12,3.75
19305,537852,2018-08-12,3.75
19306,537852,2018-08-12,60.0
19307,537852,2018-08-12,46.8
19308,537852,2018-08-12,11.05
19309,537852,2018-08-12,26.4
19310,537852,2018-08-12,15.0
19311,537852,2018-08-12,15.0
19312,537852,2018-08-12,33.75
19313,537852,2018-08-12,29.75
19314,537852,2018-08-12,29.75
19315,537852,2018-08-12,20.16
19316,537852,2018-08-12,30.6
19317,537852,2018-08-12,67.5
19318,537852,2018-08-12,61.2
19319,537852,2018-08-12,30.6
19320,537852,2018-08-12,30.6
19321,537852,2018-08-12,60.0
19322,537852,2018-08-12,47.2
19323,537852,2018-08-12,61.2
19324,537852,2018-08-12,58.5
19325,537852,2018-08-12,45.0
19326,537852,2018-08-12,22.5
19327,537852,2018-08-12,45.9
19328,537852,2018-08-12,20.65
19329,537852,2018-08-12,23.2
19330,537852,2018-08-12,54.08
19331,537852,2018-08-12,17.28
19332,537852,2018-08-12,30.0
19333,537852,2018-08-12,65.7
19334,537852,2018-08-12,6.3
19335,537852,2018-08-12,2.52
19336,537852,2018-08-12,3.36
19337,537852,2018-08-12,10.0
19338,537852,2018-08-12,3.48
19339,537852,2018-08-12,27.84
19340,537852,2018-08-12,66.6
19341,537852,2018-08-12,47.2
19342,537852,2018-08-12,34.0
19343,537852,2018-08-12,172.5
19344,537852,2018-08-12,10.2
19345,537852,2018-08-12,10.2
19346,537852,2018-08-12,1.25
19347,537852,2018-08-12,1.25
19348,C537853,2018-08-12,-0.85
19349,C537853,2018-08-12,-4.25
19350,C537853,2018-08-12,-17.0
19351,C537853,2018-08-12,-2.95
19352,C537853,2018-08-12,-8.5
19353,537854,2018-08-12,30.0
19354,537854,2018-08-12,30.0
19355,537854,2018-08-12,61.2
19356,537854,2018-08-12,23.4
19357,537854,2018-08-12,10.2
19358,537855,2018-08-12,15.9
19359,537855,2018-08-12,1.7
19360,537855,2018-08-12,1.7
19361,537855,2018-08-12,2.95
19362,537855,2018-08-12,1.25
19363,537855,2018-08-12,7.5
19364,537855,2018-08-12,8.4
19365,537855,2018-08-12,5.9
19366,537855,2018-08-12,17.9
19367,537855,2018-08-12,9.95
19368,537855,2018-08-12,7.5
19369,537855,2018-08-12,3.75
19370,537855,2018-08-12,8.5
19371,537855,2018-08-12,8.45
19372,537855,2018-08-12,15.0
19373,537855,2018-08-12,11.25
19374,537855,2018-08-12,10.2
19375,537855,2018-08-12,7.95
19376,537855,2018-08-12,2.95
19377,537855,2018-08-12,17.7
19378,537855,2018-08-12,5.1
19379,537855,2018-08-12,9.95
19380,537855,2018-08-12,6.6
19381,537855,2018-08-12,5.9
19382,537855,2018-08-12,8.5
19383,537855,2018-08-12,4.25
19384,537855,2018-08-12,11.8
19385,537855,2018-08-12,9.9
19386,537855,2018-08-12,11.8
19387,537855,2018-08-12,8.5
19388,537855,2018-08-12,9.9
19389,537855,2018-08-12,4.65
19390,C537856,2018-08-12,-2.5
19391,C537856,2018-08-12,-10.95
19392,C537857,2018-08-12,-267.12
19393,537858,2018-08-12,1.95
19394,537858,2018-08-12,1.65
19395,537858,2018-08-12,0.85
19396,537858,2018-08-12,0.85
19397,537858,2018-08-12,5.9
19398,537858,2018-08-12,1.65
19399,537858,2018-08-12,2.95
19400,537858,2018-08-12,1.65
19401,537858,2018-08-12,5.0
19402,537858,2018-08-12,1.65
19403,537858,2018-08-12,0.85
19404,537859,2018-08-12,2.5
19405,537859,2018-08-12,2.5
19406,537859,2018-08-12,2.5
19407,537859,2018-08-12,6.25
19408,537859,2018-08-12,4.95
19409,537859,2018-08-12,4.95
19410,537859,2018-08-12,2.55
19411,537859,2018-08-12,4.95
19412,537859,2018-08-12,3.45
19413,537859,2018-08-12,15.0
19414,537859,2018-08-12,15.0
19415,537859,2018-08-12,15.0
19416,537859,2018-08-12,15.0
19417,537859,2018-08-12,7.5
19418,537859,2018-08-12,7.5
19419,537859,2018-08-12,9.95
19420,537859,2018-08-12,8.5
19421,537859,2018-08-12,3.75
19422,537859,2018-08-12,3.75
19423,537859,2018-08-12,3.75
19424,537859,2018-08-12,38.25
19425,537859,2018-08-12,16.95
19426,537859,2018-08-12,6.3
19427,537859,2018-08-12,14.75
19428,537859,2018-08-12,165.0
19429,537859,2018-08-12,290.0
19430,C537860,2018-08-12,-26.0
19431,C537860,2018-08-12,-19.8
19432,C537860,2018-08-12,-17.0
19433,C537860,2018-08-12,-9.95
19434,C537860,2018-08-12,-17.85
19435,C537860,2018-08-12,-14.85
19436,C537860,2018-08-12,-17.7
19437,C537860,2018-08-12,-15.0
19438,C537860,2018-08-12,-10.5
19439,C537860,2018-08-12,-15.0
19440,C537860,2018-08-12,-6.8
19441,C537860,2018-08-12,-15.0
19442,C537860,2018-08-12,-10.0
19443,C537860,2018-08-12,-17.0
19444,C537860,2018-08-12,-13.52
19445,C537860,2018-08-12,-13.52
19446,C537860,2018-08-12,-10.0
19447,C537860,2018-08-12,-8.5
19448,C537860,2018-08-12,-15.3
19449,C537860,2018-08-12,-15.0
19450,C537860,2018-08-12,-6.8
19451,537861,2018-08-12,14.85
19452,537861,2018-08-12,15.0
19453,537861,2018-08-12,17.7
19454,537861,2018-08-12,17.7
19455,537861,2018-08-12,39.8
19456,537861,2018-08-12,15.6
19457,537862,2018-08-12,10.08
19458,537862,2018-08-12,17.4
19459,537862,2018-08-12,9.9
19460,537862,2018-08-12,15.0
19461,537862,2018-08-12,17.85
19462,537862,2018-08-12,23.6
19463,537862,2018-08-12,17.7
19464,537863,2018-08-12,5.95
19465,537864,2018-08-12,25.5
19466,537864,2018-08-12,34.8
19467,537864,2018-08-12,34.8
19468,537864,2018-08-12,15.0
19469,537864,2018-08-12,23.8
19470,537864,2018-08-12,33.0
19471,537864,2018-08-12,6.96
19472,537864,2018-08-12,6.96
19473,537864,2018-08-12,39.0
19474,537864,2018-08-12,39.0
19475,537864,2018-08-12,17.0
19476,537864,2018-08-12,17.0
19477,537864,2018-08-12,13.52
19478,537864,2018-08-12,30.6
19479,537865,2018-08-12,9.9
19480,537865,2018-08-12,11.8
19481,537865,2018-08-12,15.3
19482,537865,2018-08-12,19.8
19483,537865,2018-08-12,2.55
19484,537865,2018-08-12,7.65
19485,537865,2018-08-12,10.2
19486,537865,2018-08-12,7.5
19487,537865,2018-08-12,22.5
19488,537865,2018-08-12,4.25
19489,537865,2018-08-12,10.2
19490,537865,2018-08-12,10.2
19491,537865,2018-08-12,7.8
19492,537865,2018-08-12,6.6
19493,537865,2018-08-12,12.75
19494,537865,2018-08-12,12.5
19495,537865,2018-08-12,14.85
19496,537865,2018-08-12,7.65
19497,537865,2018-08-12,10.35
19498,537865,2018-08-12,7.5
19499,537865,2018-08-12,14.85
19500,537865,2018-08-12,11.25
19501,537866,2018-08-12,81.6
19502,537866,2018-08-12,91.8
19503,537866,2018-08-12,98.1
19504,537866,2018-08-12,29.7
19505,537866,2018-08-12,197.1
19506,537866,2018-08-12,98.1
19507,537866,2018-08-12,12.5
19508,537866,2018-08-12,33.6
19509,537866,2018-08-12,33.6
19510,537867,2018-08-12,19.9
19511,537867,2018-08-12,15.3
19512,537867,2018-08-12,13.5
19513,537867,2018-08-12,37.2
19514,537867,2018-08-12,29.7
19515,537867,2018-08-12,13.8
19516,537867,2018-08-12,14.85
19517,537867,2018-08-12,15.0
19518,537867,2018-08-12,17.7
19519,537867,2018-08-12,17.7
19520,537867,2018-08-12,17.7
19521,537867,2018-08-12,35.4
19522,537867,2018-08-12,17.0
19523,537867,2018-08-12,25.5
19524,537867,2018-08-12,17.0
19525,537868,2018-08-12,10.08
19526,537868,2018-08-12,10.08
19527,537868,2018-08-12,10.08
19528,537868,2018-08-12,39.6
19529,537868,2018-08-12,10.08
19530,537868,2018-08-12,5.04
19531,537868,2018-08-12,5.04
19532,537868,2018-08-12,5.04
19533,537868,2018-08-12,5.04
19534,537868,2018-08-12,81.0
19535,537868,2018-08-12,31.6
19536,537868,2018-08-12,13.92
19537,537868,2018-08-12,13.92
19538,537868,2018-08-12,13.92
19539,537868,2018-08-12,15.0
19540,537868,2018-08-12,13.92
19541,537868,2018-08-12,13.92
19542,537868,2018-08-12,13.92
19543,537868,2018-08-12,13.92
19544,537868,2018-08-12,15.0
19545,537868,2018-08-12,15.0
19546,537868,2018-08-12,13.92
19547,537868,2018-08-12,59.4
19548,537868,2018-08-12,10.08
19549,537868,2018-08-12,30.6
19550,537868,2018-08-12,10.2
19551,537868,2018-08-12,10.2
19552,537868,2018-08-12,34.8
19553,537868,2018-08-12,50.4
19554,537868,2018-08-12,30.0
19555,537868,2018-08-12,30.0
19556,537868,2018-08-12,30.0
19557,537868,2018-08-12,30.0
19558,537868,2018-08-12,25.2
19559,537868,2018-08-12,90.0
19560,537868,2018-08-12,13.2
19561,537868,2018-08-12,13.2
19562,537868,2018-08-12,13.2
19563,537868,2018-08-12,13.2
19564,537868,2018-08-12,13.2
19565,537868,2018-08-12,72.5
19566,537868,2018-08-12,61.2
19567,537868,2018-08-12,15.0
19568,537868,2018-08-12,35.4
19569,537868,2018-08-12,35.4
19570,537868,2018-08-12,35.4
19571,537868,2018-08-12,35.76
19572,537868,2018-08-12,30.0
19573,537868,2018-08-12,30.6
19574,537868,2018-08-12,23.4
19575,537868,2018-08-12,17.7
19576,537868,2018-08-12,15.9
19577,537868,2018-08-12,15.9
19578,537868,2018-08-12,40.5
19579,537868,2018-08-12,30.0
19580,537868,2018-08-12,39.0
19581,537868,2018-08-12,17.0
19582,537868,2018-08-12,17.0
19583,537868,2018-08-12,17.0
19584,537868,2018-08-12,35.4
19585,537868,2018-08-12,50.4
19586,537868,2018-08-12,21.0
19587,537868,2018-08-12,16.8
19588,537868,2018-08-12,15.6
19589,537868,2018-08-12,39.6
19590,537868,2018-08-12,59.4
19591,537868,2018-08-12,39.6
19592,537868,2018-08-12,39.6
19593,537868,2018-08-12,39.6
19594,537868,2018-08-12,10.08
19595,537868,2018-08-12,10.08
19596,537868,2018-08-12,10.08
19597,537868,2018-08-12,10.08
19598,537868,2018-08-12,10.08
19599,537870,2018-08-12,-0.0
19600,537871,2018-08-12,5.9
19601,537871,2018-08-12,3.3
19602,537871,2018-08-12,5.1
19603,537871,2018-08-12,8.5
19604,537871,2018-08-12,4.2
19605,537871,2018-08-12,4.2
19606,537871,2018-08-12,5.85
19607,537871,2018-08-12,2.95
19608,537871,2018-08-12,2.1
19609,537871,2018-08-12,1.49
19610,537871,2018-08-12,1.65
19611,537871,2018-08-12,1.65
19612,537871,2018-08-12,1.25
19613,537871,2018-08-12,4.2
19614,537871,2018-08-12,11.9
19615,537871,2018-08-12,8.75
19616,537871,2018-08-12,7.5
19617,537871,2018-08-12,31.2
19618,537871,2018-08-12,2.1
19619,537871,2018-08-12,2.1
19620,537871,2018-08-12,2.5
19621,537871,2018-08-12,3.3
19622,537871,2018-08-12,5.0
19623,537871,2018-08-12,5.0
19624,537871,2018-08-12,35.4
19625,537872,2018-08-12,0.0
19626,537873,2018-08-12,0.0
19627,537874,2018-08-12,0.0
19628,537875,2018-08-12,0.0
19629,537876,2018-08-12,0.0
19630,537877,2018-08-12,0.0
19631,537878,2018-08-12,0.0
19632,537879,2018-09-12,47.4
19633,537879,2018-09-12,37.2
19634,537879,2018-09-12,15.3
19635,537879,2018-09-12,31.8
19636,537879,2018-09-12,15.9
19637,537879,2018-09-12,12.6
19638,537879,2018-09-12,35.4
19639,537879,2018-09-12,17.7
19640,537880,2018-09-12,15.0
19641,537880,2018-09-12,15.9
19642,537880,2018-09-12,15.9
19643,537880,2018-09-12,30.6
19644,537880,2018-09-12,17.4
19645,537880,2018-09-12,15.0
19646,537880,2018-09-12,15.0
19647,537880,2018-09-12,15.0
19648,537880,2018-09-12,15.0
19649,537880,2018-09-12,23.4
19650,537880,2018-09-12,30.0
19651,537880,2018-09-12,30.0
19652,537880,2018-09-12,15.0
19653,537880,2018-09-12,30.6
19654,537880,2018-09-12,31.6
19655,537880,2018-09-12,50.4
19656,537881,2018-09-12,60.0
19657,537881,2018-09-12,60.0
19658,537881,2018-09-12,66.6
19659,537881,2018-09-12,90.0
19660,537881,2018-09-12,102.0
19661,537881,2018-09-12,67.5
19662,537881,2018-09-12,67.5
19663,537881,2018-09-12,67.5
19664,537881,2018-09-12,67.5
19665,537881,2018-09-12,118.8
19666,537881,2018-09-12,53.1
19667,537881,2018-09-12,136.0
19668,537882,2018-09-12,81.6
19669,537882,2018-09-12,14.85
19670,537882,2018-09-12,15.8
19671,537882,2018-09-12,29.7
19672,537883,2018-09-12,15.0
19673,537883,2018-09-12,10.2
19674,537883,2018-09-12,17.4
19675,537883,2018-09-12,10.2
19676,537883,2018-09-12,10.2
19677,537884,2018-09-12,175.2
19678,537884,2018-09-12,81.36
19679,537884,2018-09-12,30.6
19680,537884,2018-09-12,162.72
19681,537884,2018-09-12,61.2
19682,537884,2018-09-12,14.85
19683,537885,2018-09-12,15.9
19684,537885,2018-09-12,15.8
19685,537885,2018-09-12,18.6
19686,537885,2018-09-12,14.85
19687,537885,2018-09-12,17.85
19688,537885,2018-09-12,25.5
19689,537885,2018-09-12,10.2
19690,537885,2018-09-12,17.7
19691,537885,2018-09-12,17.0
19692,537885,2018-09-12,25.5
19693,537885,2018-09-12,17.0
19694,537885,2018-09-12,13.5
19695,537885,2018-09-12,19.8
19696,537885,2018-09-12,6.8
19697,537885,2018-09-12,10.0
19698,537885,2018-09-12,12.75
19699,537886,2018-09-12,15.0
19700,537886,2018-09-12,15.3
19701,537886,2018-09-12,45.0
19702,537886,2018-09-12,17.4
19703,537886,2018-09-12,15.9
19704,537886,2018-09-12,11.7
19705,537886,2018-09-12,15.0
19706,537886,2018-09-12,30.0
19707,537886,2018-09-12,20.4
19708,537886,2018-09-12,23.6
19709,537887,2018-09-12,325.44
19710,537887,2018-09-12,331.2
19711,537887,2018-09-12,102.0
19712,537887,2018-09-12,162.72
19713,537887,2018-09-12,81.36
19714,537887,2018-09-12,91.8
19715,537887,2018-09-12,93.6
19716,537887,2018-09-12,175.2
19717,537887,2018-09-12,61.2
19718,537887,2018-09-12,61.2
19719,537888,2018-09-12,10.4
19720,537888,2018-09-12,11.9
19721,537888,2018-09-12,15.0
19722,537888,2018-09-12,26.4
19723,537888,2018-09-12,30.0
19724,537888,2018-09-12,15.0
19725,537888,2018-09-12,17.7
19726,537888,2018-09-12,17.4
19727,537888,2018-09-12,5.04
19728,537888,2018-09-12,10.5
19729,537888,2018-09-12,5.04
19730,537888,2018-09-12,17.7
19731,537888,2018-09-12,16.5
19732,537888,2018-09-12,22.5
19733,537888,2018-09-12,13.2
19734,537888,2018-09-12,13.2
19735,537888,2018-09-12,10.08
19736,537888,2018-09-12,5.04
19737,537888,2018-09-12,19.8
19738,537888,2018-09-12,17.7
19739,537888,2018-09-12,23.4
19740,537888,2018-09-12,17.7
19741,537888,2018-09-12,17.7
19742,537888,2018-09-12,19.9
19743,537888,2018-09-12,12.6
19744,537888,2018-09-12,12.6
19745,537888,2018-09-12,7.8
19746,537888,2018-09-12,12.75
19747,537888,2018-09-12,16.5
19748,537888,2018-09-12,16.5
19749,537888,2018-09-12,12.5
19750,537888,2018-09-12,15.0
19751,537888,2018-09-12,11.7
19752,537888,2018-09-12,17.4
19753,537888,2018-09-12,10.2
19754,537889,2018-09-12,15.0
19755,537889,2018-09-12,44.55
19756,537889,2018-09-12,15.0
19757,537889,2018-09-12,9.95
19758,537889,2018-09-12,31.8
19759,537889,2018-09-12,30.0
19760,537889,2018-09-12,14.85
19761,537889,2018-09-12,17.7
19762,537889,2018-09-12,16.5
19763,537889,2018-09-12,16.5
19764,537889,2018-09-12,16.5
19765,537889,2018-09-12,16.5
19766,537889,2018-09-12,50.4
19767,537889,2018-09-12,54.08
19768,537889,2018-09-12,50.4
19769,537889,2018-09-12,14.85
19770,537889,2018-09-12,17.7
19771,537889,2018-09-12,37.2
19772,537889,2018-09-12,30.0
19773,537889,2018-09-12,15.9
19774,537889,2018-09-12,13.5
19775,537889,2018-09-12,13.5
19776,537889,2018-09-12,10.2
19777,537889,2018-09-12,19.8
19778,537889,2018-09-12,15.0
19779,537889,2018-09-12,53.1
19780,537889,2018-09-12,30.0
19781,537890,2018-09-12,15.3
19782,537890,2018-09-12,15.3
19783,537890,2018-09-12,15.3
19784,537890,2018-09-12,15.3
19785,537890,2018-09-12,19.5
19786,537890,2018-09-12,19.5
19787,537891,2018-09-12,17.4
19788,537891,2018-09-12,25.5
19789,537891,2018-09-12,15.3
19790,537891,2018-09-12,15.3
19791,537891,2018-09-12,15.3
19792,537892,2018-09-12,18.0
19793,537892,2018-09-12,13.5
19794,537892,2018-09-12,17.0
19795,537892,2018-09-12,10.08
19796,537892,2018-09-12,15.0
19797,537892,2018-09-12,15.0
19798,537892,2018-09-12,19.8
19799,537892,2018-09-12,15.6
19800,537892,2018-09-12,17.7
19801,537892,2018-09-12,17.7
19802,C537893,2018-09-12,-3.35
19803,C537893,2018-09-12,-19.9
19804,C537893,2018-09-12,-3.9
19805,537894,2018-09-12,14.85
19806,537894,2018-09-12,12.6
19807,537894,2018-09-12,19.8
19808,537894,2018-09-12,39.6
19809,537894,2018-09-12,30.6
19810,537894,2018-09-12,39.6
19811,537894,2018-09-12,88.5
19812,537894,2018-09-12,45.0
19813,537894,2018-09-12,45.0
19814,537894,2018-09-12,45.0
19815,537894,2018-09-12,25.5
19816,537894,2018-09-12,7.56
19817,537894,2018-09-12,15.0
19818,537894,2018-09-12,36.0
19819,537895,2018-09-12,30.0
19820,537895,2018-09-12,15.0
19821,537895,2018-09-12,23.4
19822,537895,2018-09-12,238.8
19823,537895,2018-09-12,122.04
19824,537896,2018-09-12,23.4
19825,537896,2018-09-12,30.0
19826,537896,2018-09-12,30.0
19827,537896,2018-09-12,15.0
19828,537896,2018-09-12,15.0
19829,537896,2018-09-12,9.9
19830,537896,2018-09-12,30.0
19831,537896,2018-09-12,15.0
19832,537896,2018-09-12,7.5
19833,537896,2018-09-12,15.0
19834,537896,2018-09-12,23.6
19835,537896,2018-09-12,15.0
19836,537896,2018-09-12,16.8
19837,537896,2018-09-12,12.75
19838,537897,2018-09-12,18.0
19839,537897,2018-09-12,10.2
19840,537897,2018-09-12,17.0
19841,537897,2018-09-12,10.2
19842,537897,2018-09-12,19.8
19843,537897,2018-09-12,17.0
19844,537897,2018-09-12,15.0
19845,537897,2018-09-12,17.7
19846,537897,2018-09-12,17.7
19847,537897,2018-09-12,17.88
19848,537897,2018-09-12,19.8
19849,537897,2018-09-12,15.9
19850,537897,2018-09-12,17.7
19851,537898,2018-09-12,3.9
19852,537898,2018-09-12,29.5
19853,537898,2018-09-12,29.5
19854,537898,2018-09-12,49.5
19855,537898,2018-09-12,19.9
19856,537898,2018-09-12,7.65
19857,537898,2018-09-12,3.9
19858,537898,2018-09-12,2.55
19859,537898,2018-09-12,49.5
19860,537898,2018-09-12,0.55
19861,537898,2018-09-12,0.55
19862,537898,2018-09-12,10.5
19863,537898,2018-09-12,3.75
19864,537898,2018-09-12,5.9
19865,537898,2018-09-12,7.95
19866,537898,2018-09-12,15.0
19867,537898,2018-09-12,22.5
19868,537898,2018-09-12,7.5
19869,537898,2018-09-12,9.3
19870,537898,2018-09-12,85.0
19871,537899,2018-09-12,3794.4
19872,537900,2018-09-12,7.5
19873,537900,2018-09-12,30.0
19874,537900,2018-09-12,8.4
19875,537900,2018-09-12,4.2
19876,537900,2018-09-12,8.25
19877,537900,2018-09-12,8.25
19878,537900,2018-09-12,15.0
19879,537900,2018-09-12,35.4
19880,537900,2018-09-12,11.8
19881,537900,2018-09-12,2.1
19882,537900,2018-09-12,2.1
19883,537900,2018-09-12,2.1
19884,537900,2018-09-12,91.8
19885,537900,2018-09-12,30.0
19886,537900,2018-09-12,8.4
19887,537900,2018-09-12,1.25
19888,537900,2018-09-12,0.85
19889,537900,2018-09-12,0.85
19890,537900,2018-09-12,4.95
19891,537900,2018-09-12,5.0
19892,537900,2018-09-12,9.9
19893,537900,2018-09-12,54.08
19894,537900,2018-09-12,27.04
19895,537900,2018-09-12,13.44
19896,537901,2018-09-12,175.2
19897,537901,2018-09-12,76.2
19898,537901,2018-09-12,58.0
19899,537915,2018-09-12,15.0
19900,537915,2018-09-12,15.0
19901,537915,2018-09-12,14.85
19902,537915,2018-09-12,19.9
19903,537915,2018-09-12,15.0
19904,537915,2018-09-12,15.0
19905,537915,2018-09-12,15.0
19906,537915,2018-09-12,15.0
